,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
8630,,1,1,1,2,2,1,0,0,0,0,0,0,0,1,2022,8,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8637,,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2022,8,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8639,,0,1,0,2,5,1,0,0,0,0,1,0,0,0,2022,8,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8642,,0,1,0,1,5,0,0,0,0,0,0,0,1,0,2022,8,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8653,,0,1,0,1,1,0,0,1,0,0,0,0,0,1,2022,8,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8656,,1,1,1,2,2,1,0,0,0,0,0,0,0,1,2022,8,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,,1,1,1,4,3,0,0,0,0,0,0,0,1,0,2022,8,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8662,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,8,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8676,,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,8,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8682,,1,1,0,4,1,0,1,0,0,0,0,0,1,0,2022,8,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8686,,1,1,1,1,6,0,0,0,0,0,0,1,0,0,2022,8,6,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8687,,1,1,1,1,2,0,0,0,0,0,1,0,0,0,2022,8,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8701,,1,1,0,1,6,0,0,0,0,0,1,0,0,0,2022,8,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8711,,1,1,1,1,2,0,0,0,0,1,0,0,1,0,2022,8,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8731,,0,0,1,1,2,1,0,0,0,0,0,0,1,0,2022,8,9,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8735,,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2022,8,9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8738,,1,1,0,2,1,0,0,1,0,0,1,0,0,0,2022,8,9,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8740,,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2022,8,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8741,,1,1,1,2,10,0,0,0,0,0,0,1,0,0,2022,8,9,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8756,,0,0,0,3,6,1,0,0,0,0,0,0,1,0,2022,8,10,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,,1,1,0,2,1,1,0,0,0,0,1,0,0,0,2022,8,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8768,,1,1,1,1,4,0,0,0,0,0,0,0,1,0,2022,8,11,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8771,,1,1,1,1,2,0,0,0,0,0,0,1,0,0,2022,8,11,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8778,,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2022,8,11,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8780,,0,1,0,2,2,0,0,0,0,0,0,0,1,0,2022,8,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8784,,0,0,1,3,1,0,0,0,0,0,0,0,1,0,2022,8,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8785,,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2022,8,12,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8786,,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,8,12,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8787,,0,0,0,2,1,1,0,0,0,0,0,0,1,0,2022,8,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8788,,1,1,0,4,2,0,0,0,0,0,1,0,0,0,2022,8,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8791,,1,1,1,1,2,1,0,0,0,0,0,1,0,0,2022,8,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8793,,1,1,0,3,2,1,0,0,0,0,0,0,1,0,2022,8,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8797,,0,1,1,2,1,1,0,0,0,0,0,0,0,1,2022,8,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8803,,0,1,0,1,4,0,0,0,0,1,0,0,1,0,2022,8,13,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8806,,0,1,0,3,1,1,0,0,0,0,0,0,1,0,2022,8,14,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8807,,0,0,1,1,3,1,0,0,0,0,0,0,1,0,2022,8,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,,1,1,1,1,5,0,0,0,0,0,0,1,0,0,2022,8,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8809,,1,1,0,1,2,0,1,0,0,0,0,1,0,0,2022,8,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8810,,1,1,1,2,2,0,0,0,0,0,0,0,0,1,2022,8,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8814,,0,0,0,1,3,0,0,1,0,0,0,0,1,0,2022,8,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8817,,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2022,8,14,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2022,8,14,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8822,,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2022,8,15,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8824,,1,1,0,2,5,1,0,0,0,0,1,0,0,0,2022,8,15,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8825,,0,1,0,2,2,1,0,0,0,0,0,0,0,1,2022,8,15,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8831,,0,1,0,3,5,0,0,0,0,0,0,0,1,0,2022,8,15,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8836,,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2022,8,16,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8840,,1,1,0,1,4,1,0,0,0,0,1,0,0,0,2022,8,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8841,,1,1,1,2,4,0,0,0,0,0,1,0,0,0,2022,8,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8842,,1,1,1,3,1,1,0,0,0,0,0,0,1,0,2022,8,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8843,,1,1,0,2,1,1,0,0,0,0,0,0,0,1,2022,8,16,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2022,8,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8851,,1,1,0,1,5,0,0,1,0,0,0,0,0,1,2022,8,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8862,,0,1,0,2,5,0,0,0,0,1,0,0,0,1,2022,8,17,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8863,,0,1,1,2,3,1,0,0,0,0,0,0,1,0,2022,8,17,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8866,,0,1,0,1,4,0,0,0,0,0,0,0,1,0,2022,8,17,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8870,,0,0,0,3,4,1,0,0,0,0,1,0,0,0,2022,8,17,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8877,,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2022,8,18,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8881,,1,1,1,3,2,0,0,1,0,0,0,0,1,0,2022,8,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8889,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2022,8,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8891,,1,1,0,3,2,0,0,0,0,0,0,0,1,0,2022,8,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8894,,1,1,1,3,3,0,0,0,0,0,0,0,1,0,2022,8,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8902,,0,0,0,1,4,1,0,0,0,0,0,0,0,1,2022,8,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8904,,0,0,0,2,3,0,1,0,0,0,0,1,0,0,2022,8,21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8907,,0,1,0,2,4,0,0,0,0,0,0,0,0,1,2022,8,21,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8910,,0,0,1,1,6,1,0,0,0,0,0,0,0,1,2022,8,21,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8914,,0,0,1,1,3,1,0,0,0,0,0,1,0,0,2022,8,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8915,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2022,8,21,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8916,,1,1,1,1,3,0,0,0,0,0,0,1,0,0,2022,8,21,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8919,,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2022,8,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8925,,0,1,1,1,3,0,1,0,0,0,0,0,1,0,2022,8,22,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8929,,1,1,0,1,4,0,0,1,0,0,0,0,1,0,2022,8,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8930,,1,1,0,1,2,0,0,0,0,1,0,0,1,0,2022,8,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8931,,1,1,1,1,2,0,0,0,0,1,0,0,0,1,2022,8,22,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8935,,1,1,1,2,1,0,0,1,0,0,0,0,1,0,2022,8,22,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8943,,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,8,23,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8951,,1,1,0,4,1,0,0,0,0,1,0,0,0,1,2022,8,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8959,,1,1,0,2,2,0,0,0,0,0,0,0,1,0,2022,8,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8960,,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,8,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8968,,0,1,0,2,3,1,0,0,0,0,0,0,1,0,2022,8,25,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8970,,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2022,8,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8971,,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2022,8,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8977,,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,8,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8980,,1,1,1,1,2,0,0,0,0,0,0,0,0,1,2022,8,26,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8981,,1,1,1,3,1,0,0,0,0,0,1,0,0,0,2022,8,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8983,,1,1,1,4,3,0,0,0,0,0,0,0,0,1,2022,8,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8986,,0,1,0,2,4,0,0,0,0,0,0,1,0,0,2022,8,26,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8987,,0,1,0,3,2,1,0,0,0,0,1,0,0,0,2022,8,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8990,,1,1,0,1,2,0,0,0,0,0,1,0,0,0,2022,8,26,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8992,,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,8,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8996,,0,0,0,1,3,0,0,0,0,0,1,0,0,0,2022,8,27,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8997,,0,0,1,1,1,0,0,1,0,0,0,0,0,1,2022,8,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8999,,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2022,8,27,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9002,,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2022,8,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,,1,1,1,4,2,0,0,0,0,0,1,0,0,0,2022,8,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9009,,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2022,8,28,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9010,,1,1,0,2,1,0,1,0,0,0,1,0,0,0,2022,8,28,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9018,,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2022,8,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9019,,0,1,0,2,3,1,0,0,0,0,1,0,0,0,2022,8,29,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,,1,1,1,2,1,0,0,0,0,0,0,0,1,0,2022,8,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9028,,0,0,0,2,5,0,0,0,0,0,0,0,0,1,2022,8,29,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9031,,0,1,0,1,6,0,0,0,0,0,0,1,0,0,2022,8,29,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,,1,1,1,2,2,1,0,0,0,0,0,1,0,0,2022,8,30,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9039,,0,0,0,1,3,0,0,0,0,1,0,0,1,0,2022,8,30,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9045,,0,0,0,4,1,0,0,0,0,0,0,0,1,0,2022,8,31,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9048,,1,1,0,2,2,1,0,0,0,0,0,1,0,0,2022,8,31,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9056,,1,1,1,1,4,0,0,0,0,0,0,0,1,0,2022,9,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9064,,0,1,1,1,1,0,1,0,0,0,1,0,0,0,2022,9,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9066,,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2022,9,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9073,,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2022,9,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9076,,1,1,0,4,1,1,0,0,0,0,1,0,0,0,2022,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9078,,0,0,0,1,4,0,0,0,0,0,1,0,0,0,2022,9,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9081,,0,0,1,1,2,1,0,0,0,0,0,0,1,0,2022,9,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9089,,1,1,1,1,3,1,0,0,0,0,0,0,0,1,2022,9,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9093,,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,9,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9094,,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2022,9,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9099,,1,1,1,1,2,1,0,0,0,0,1,0,0,0,2022,9,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9100,,1,1,1,1,3,0,0,0,0,0,0,1,0,0,2022,9,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,,1,1,1,3,2,1,0,0,0,0,0,0,0,1,2022,9,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,,1,1,0,1,4,0,0,1,0,0,0,0,1,0,2022,9,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,,0,0,1,1,6,1,0,0,0,0,0,0,0,1,2022,9,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9107,,1,1,1,2,3,0,0,0,0,0,0,1,0,0,2022,9,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9116,,0,1,0,1,2,0,0,0,0,0,0,1,0,0,2022,9,5,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,,0,1,1,1,2,0,0,0,0,0,0,0,1,0,2022,9,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9120,,0,1,1,1,2,1,0,0,0,0,0,1,0,0,2022,9,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,,1,1,1,1,5,1,0,0,0,0,0,0,1,0,2022,9,7,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9130,,1,1,1,2,4,1,0,0,0,0,0,0,0,1,2022,9,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9131,,1,1,0,2,1,1,0,0,0,0,1,0,0,0,2022,9,7,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9132,,1,1,1,3,4,0,0,0,0,0,0,0,1,0,2022,9,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9133,,0,1,0,2,1,0,0,0,0,0,0,1,0,0,2022,9,7,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9136,,1,1,1,2,2,0,0,0,0,0,0,1,0,0,2022,9,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9137,,0,0,1,2,2,1,0,0,0,0,1,0,0,0,2022,9,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9140,,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2022,9,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9142,,0,0,0,1,4,0,0,0,0,0,1,0,0,0,2022,9,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9146,,1,1,0,1,3,1,0,0,0,0,1,0,0,0,2022,9,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9148,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022,9,9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9149,,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2022,9,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9151,,1,1,1,1,2,1,0,0,0,0,1,0,0,0,2022,9,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9152,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2022,9,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9153,,1,1,0,4,1,1,0,0,0,0,0,0,0,1,2022,9,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
