,id,fecha,pais_de_residencia,provincia_de_espana,ciudad_residencia,situacion_en_espana,profesion,autonomia_economica,familia_edades,coche_propio,carnet_coche,mascota,presupuesto_alquiler,primera_segunda_vivienda,zona_interes,predisposicion_pueblo
2018,U-002260,2020-06-24,"('España', 'Castilla y León')","('España', 'Castilla y León')",Segovia,Tengo permiso de residencia en España,Albañil,Hasta 3 meses,,Sí,,No,hasta 300,Primera residencia,Indiferente,Cuanto antes (hasta 3 meses)
2019,U-002262,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Tengo permiso de residencia en España,Enfermero,No dispongo de autonomía económica en estos momentos,,No,,No,hasta 450,Primera residencia,Pueblos de Burgos,En los próximos 6 meses
2020,U-002263,2020-06-14,"('España', '28600')","('España', '28600')",Navalcarnero Madrid,Soy español o tengo nacionalidad española/ europea,Cocinero,Hasta 3 meses,,No,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2021,U-002265,2020-06-14,"('España', 'Canarias')","('España', 'Canarias')",las palmas,Soy español o tengo nacionalidad española/ europea,Hostelero,Más de 12 meses,,Sí,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2022,U-002266,2020-06-14,España,Madrid,Barcelona,Tengo permiso de residencia en España,Cocinero,No dispongo de autonomía económica en estos momentos,,No,No,No,,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2023,U-002267,2020-06-14,"('España', '08001')","('España', '08001')",Barcelona,Soy español o tengo nacionalidad española/ europea,Hostelero,Más de 12 meses,,No,,No,hasta 450,Primera residencia,Pueblos de Burgos,En los próximos 6 meses
2024,U-002268,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Terapeuta Ocupacional,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,No,,No,hasta 450,Primera residencia,Pueblos de Burgos,Cuanto antes (hasta 3 meses)
2025,U-002269,2020-06-14,"('España', 'Canarias')","('España', 'Canarias')",la oliva,Soy español o tengo nacionalidad española/ europea,Peluquería,No dispongo de autonomía económica en estos momentos,,No,,No,hasta 300,Primera residencia,Pueblos de Burgos,En los próximos 6 meses
2026,U-002270,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Marketing y publicidad,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,Si,No,hasta 600,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2027,U-002271,2020-06-14,"('España', 'Aragón')","('España', 'Aragón')",Zaragoza,Soy español o tengo nacionalidad española/ europea,Informático,No dispongo de autonomía económica en estos momentos,,Sí,,No,hasta 300,Primera residencia,Pueblos de Zaragoza-Huesca,Cuanto antes (hasta 3 meses)
2028,U-002272,2020-06-14,"('España', 'Comunitat Valenciana')","('España', 'Comunitat Valenciana')",Alicante,Soy español o tengo nacionalidad española/ europea,Técnico,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 600,Primera residencia,Sierra norte de Madrid,Más de 6 meses
2029,U-002273,2020-06-14,"('España', '08001')","('España', '08001')",Barcelona,Soy español o tengo nacionalidad española/ europea,Hostelero,No dispongo de autonomía económica en estos momentos,,No,,No,hasta 300,Primera residencia,Pueblos de Zaragoza-Huesca,Cuanto antes (hasta 3 meses)
2030,U-002274,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Mantenimiento,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2031,U-002275,2020-06-14,"('España', '28320')","('España', '28320')",Pinto,Soy español o tengo nacionalidad española/ europea,Enfermero,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 450,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2032,U-002278,2020-06-14,"('España', 'Castilla y León')","('España', 'Castilla y León')",Burgo de osma,Soy español o tengo nacionalidad española/ europea,Hostelero,Hasta 3 meses,,Sí,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2033,U-002279,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Alcobendas,Soy español o tengo nacionalidad española/ europea,Suscriptor de seguros,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2034,U-002280,2020-06-14,España,Madrid,madrid,Soy español o tengo nacionalidad española/ europea,Seguridad,Hasta 12 meses,48,Sí,,No,hasta 300,Primera residencia,Pueblos de Burgos,Cuanto antes (hasta 3 meses)
2035,U-002281,2020-06-24,"('Argentina', 'NINGUNA')","('Argentina', 'NINGUNA')","Quilmes, Buenos Aires",Soy español o tengo nacionalidad española/ europea,Abogado,Hasta 6 meses,,Sí,,No,hasta 300,Primera residencia,Indiferente,Cuanto antes (hasta 3 meses)
2036,U-002283,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Profesor,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",6 y 3 lo niños años,Sí,,No,,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2037,U-002284,2020-06-24,"('España', '50630')","('España', '50630')",Alagon (Zaragoza),Soy español o tengo nacionalidad española/ europea,Mecánico,Hasta 6 meses,,Sí,,No,hasta 450,Primera residencia,Indiferente,Cuanto antes (hasta 3 meses)
2038,U-002285,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Hostelero,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)","50,49",Sí,,No,hasta 450,Primera residencia,Pueblos de Burgos,En los próximos 6 meses
2039,U-002286,2020-06-14,"('España', 'Castilla-La Mancha')","('España', 'Castilla-La Mancha')",Ciudad Real,Soy español o tengo nacionalidad española/ europea,Desempleado,No dispongo de autonomía económica en estos momentos,,Sí,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2040,U-002287,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Ingeniero,Hasta 12 meses,,Sí,,No,hasta 450,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2041,U-002288,2020-06-14,"('España', 'Andalucía')","('España', 'Andalucía')",Dos Hermanas,Soy español o tengo nacionalidad española/ europea,Albañil,Hasta 3 meses,,No,,No,hasta 450,Segunda residencia,Pueblos de Burgos,Cuanto antes (hasta 3 meses)
2042,U-002289,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Situación de protección internacional o asilo,Administrativo,No dispongo de autonomía económica en estos momentos,,No,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2043,U-002290,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Profesor,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 600,Segunda residencia,Sierra norte de Madrid,Más de 6 meses
2044,U-002291,2020-06-14,España,Madrid,Madrid,Soy español o tengo nacionalidad española/ europea,Administrativo,Más de 12 meses,49 y 17,Sí,Si,Si,hasta 450,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2045,U-002292,2020-06-14,"('España', 'Castilla y León')","('España', 'Castilla y León')",VALLADOLID,Soy español o tengo nacionalidad española/ europea,Jubilado,,,Sí,,No,,Primera residencia,Pueblos de Soria,Cuanto antes (hasta 3 meses)
2046,U-002294,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Gestor administrativo,Hasta 6 meses,,Sí,,No,hasta 600,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2047,U-002295,2020-06-24,"('España', 'Euskadi')","('España', 'Euskadi')",Gipuzkoa,Soy español o tengo nacionalidad española/ europea,Comercial,Hasta 6 meses,,Sí,,No,hasta 600,Primera residencia,Indiferente,En los próximos 6 meses
2048,U-002296,2020-06-24,"('España', 'Canarias')","('España', 'Canarias')",Santa Cruz de Tenerife,Soy español o tengo nacionalidad española/ europea,Limpieza,No dispongo de autonomía económica en estos momentos,,No,,No,hasta 300,Primera residencia,Indiferente,Más de 6 meses
2049,U-002298,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Técnico,Hasta 12 meses,,No,,No,hasta 300,Primera residencia,Pueblos de Soria,Más de 6 meses
2050,U-002299,2020-06-14,"('España', '08800')","('España', '08800')",Vilanova i la Geltrú,Soy español o tengo nacionalidad española/ europea,Cocinero,No dispongo de autonomía económica en estos momentos,,Sí,,No,hasta 450,Primera residencia,Pueblos de Zaragoza-Huesca,Más de 6 meses
2051,U-002301,2020-06-24,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Pozuelo de Alarcón,Soy español o tengo nacionalidad española/ europea,Fisioterapeuta,Hasta 3 meses,,Sí,,No,hasta 600,Primera residencia,Indiferente,Más de 6 meses
2052,U-002302,2020-06-24,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Jardinero,No dispongo de autonomía económica en estos momentos,6,No,,No,hasta 300,Primera residencia,Indiferente,Cuanto antes (hasta 3 meses)
2053,U-002303,2020-06-24,"('España', '30890')","('España', '30890')",Puerto Lumbreras,Soy español o tengo nacionalidad española/ europea,Fontanero,No dispongo de autonomía económica en estos momentos,,Sí,,No,hasta 300,Primera residencia,Indiferente,Cuanto antes (hasta 3 meses)
2054,U-002304,2020-06-24,"('España', '08001')","('España', '08001')",Barcelona,Soy español o tengo nacionalidad española/ europea,Panadero,Más de 12 meses,,Sí,,No,hasta 600,Primera residencia,Indiferente,En los próximos 6 meses
2055,U-002305,2020-06-24,"('España', 'Canarias')","('España', 'Canarias')",Las palmas de gran Canaria,Soy español o tengo nacionalidad española/ europea,Albañil,Hasta 3 meses,,Sí,,No,hasta 300,Primera residencia,Indiferente,En los próximos 6 meses
2056,U-002306,2020-06-24,España,Valencia,Valencia,Situación de protección internacional o asilo,Pintor,No dispongo de autonomía económica en estos momentos,"(16,14,11,8)",Sí,Si,No,hasta 450,Primera residencia,Indiferente,Cuanto antes (hasta 3 meses)
2057,U-002307,2020-06-14,"('España', '04720')","('España', '04720')",Roquetas del Mar Almería,Soy español o tengo nacionalidad española/ europea,Hostelero,Hasta 6 meses,,Sí,,No,hasta 450,Primera residencia,Pueblos de Soria,Cuanto antes (hasta 3 meses)
2058,U-002309,2020-06-24,"('Brasil', 'NINGUNA')","('Brasil', 'NINGUNA')",Constantina,Tengo permiso de residencia en España,Hostelero,Hasta 3 meses,,No,,No,hasta 300,Primera residencia,Indiferente,Cuanto antes (hasta 3 meses)
2059,U-002310,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Contable,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 600,Segunda residencia,Sierra norte de Madrid,En los próximos 6 meses
2060,U-002311,2020-06-14,"('España', '15630')","('España', '15630')",Miño,Soy español o tengo nacionalidad española/ europea,Comercial,Hasta 3 meses,,Sí,,No,hasta 300,Primera residencia,Indiferente,En los próximos 6 meses
2061,U-002314,2020-06-24,España,Zaragoza,Romanos,Soy español o tengo nacionalidad española/ europea,Albañil,Hasta 6 meses,,Si,,No,hasta 300,Primera residencia,Indiferente,Cuanto antes (hasta 3 meses)
2062,U-002315,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Alcorcon,Soy español o tengo nacionalidad española/ europea,Técnico,,,Sí,,No,hasta 600,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2063,U-002317,2020-06-24,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Galapagar,Soy español o tengo nacionalidad española/ europea,Administrativo,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 300,Primera residencia,Indiferente,En los próximos 6 meses
2064,U-002318,2020-06-24,"('France', 'NINGUNA')","('France', 'NINGUNA')",Tolosa,No estoy en ninguna de estas situaciones,Cuidar ancianos,No dispongo de autonomía económica en estos momentos,,No,,No,hasta 300,Primera residencia,Indiferente,Más de 6 meses
2065,U-002319,2020-06-14,"('España', 'Comunitat Valenciana')","('España', 'Comunitat Valenciana')",Orihuela,Soy español o tengo nacionalidad española/ europea,Farmacéutico,Hasta 3 meses,,Sí,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2066,U-002320,2020-06-14,"('España', 'Andalucía')","('España', 'Andalucía')",Cordoba,Soy español o tengo nacionalidad española/ europea,Cuidar ancianos,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2067,U-002321,2020-06-14,"('España', 'Cantabria')","('España', 'Cantabria')",Torrelavega,Soy español o tengo nacionalidad española/ europea,Operario,Hasta 6 meses,,Sí,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Más de 6 meses
2068,U-002322,2020-06-14,"('España', 'Andalucía')","('España', 'Andalucía')",Estepona,Soy español o tengo nacionalidad española/ europea,Fotógrafo,Hasta 6 meses,,Sí,,No,hasta 450,Primera residencia,Pueblos de Burgos,En los próximos 6 meses
2069,U-002324,2020-06-14,"('España', 'Extremadura')","('España', 'Extremadura')",Cáceres,Soy español o tengo nacionalidad española/ europea,,Hasta 3 meses,,Sí,,No,hasta 300,Primera residencia,Pueblos de Soria,Cuanto antes (hasta 3 meses)
2070,U-002326,2020-06-14,"('España', '28760')","('España', '28760')",Tres Cantos,Soy español o tengo nacionalidad española/ europea,Técnico,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 600,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2071,U-002327,2020-06-24,"('Honduras', 'NINGUNA')","('Honduras', 'NINGUNA')",Puerto cortes omoa,No estoy en ninguna de estas situaciones,Electricista,No dispongo de autonomía económica en estos momentos,,No,,No,hasta 300,Segunda residencia,Indiferente,Cuanto antes (hasta 3 meses)
2072,U-002328,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Albañil,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 450,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2073,U-002329,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid Madrid,Soy español o tengo nacionalidad española/ europea,,,,Sí,,No,Hasta 450,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2074,U-002330,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Tengo permiso de residencia en España,Hostelero,Hasta 3 meses,,Sí,,No,hasta 450,Segunda residencia,Sierra norte de Madrid,En los próximos 6 meses
2075,U-002332,2020-06-24,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Madrid,Soy español o tengo nacionalidad española/ europea,Profesor,"Dispongo de capacidad económica regular (jubilado, trabajo a distancia, trabajo fijo...)",,Sí,,No,hasta 450,Primera residencia,Indiferente,Más de 6 meses
2076,U-002334,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Talamanca del jarama,Soy español o tengo nacionalidad española/ europea,Informático,Hasta 6 meses,,Sí,,No,hasta 300,Primera residencia,Sierra norte de Madrid,Cuanto antes (hasta 3 meses)
2077,U-002335,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')","Madrid, Mostoles",Soy español o tengo nacionalidad española/ europea,Hostelero,No dispongo de autonomía económica en estos momentos,"39 ELLA, 35,9",Sí,,No,hasta 450,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2078,U-002336,2020-06-14,"('España', 'Comunidad de Madrid')","('España', 'Comunidad de Madrid')",Majadahonda,Soy español o tengo nacionalidad española/ europea,Ingeniero,No dispongo de autonomía económica en estos momentos,,Sí,,No,hasta 300,Primera residencia,Sierra norte de Madrid,En los próximos 6 meses
2079,U-002337,2020-06-24,"('España', 'Aragón')","('España', 'Aragón')",Zaragoza,Situación de protección internacional o asilo,Limpieza,No dispongo de autonomía económica en estos momentos,,No,,No,hasta 300,Segunda residencia,Indiferente,Cuanto antes (hasta 3 meses)
