,fecha,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid,autonomia_economica_1 año,autonomia_economica_3 meses,autonomia_economica_6 meses,autonomia_economica_Más de 1 año
4292,2021-07-19,0,1,0,2,2,0,0,0,0,0,0,1,0,0,2021,7,19,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4293,2021-07-19,1,1,0,1,3,0,0,1,0,0,0,0,1,0,2021,7,19,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4294,2021-07-20,1,1,0,3,5,1,0,0,0,0,0,0,1,0,2021,7,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4295,2021-07-20,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2021,7,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4296,2021-07-20,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2021,7,20,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4297,2021-07-20,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2021,7,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4298,2021-07-20,1,1,0,1,1,0,0,1,0,0,1,0,0,0,2021,7,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4299,2021-07-20,1,1,0,2,1,0,0,0,0,0,0,0,1,0,2021,7,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4300,2021-07-20,1,1,0,3,1,1,0,0,0,0,0,0,0,1,2021,7,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4301,2021-07-20,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021,7,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4302,2021-07-20,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2021,7,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4303,2021-07-20,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,7,20,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4304,2021-07-21,1,1,0,1,2,0,0,1,0,0,1,0,0,0,2021,7,21,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4305,2021-07-21,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2021,7,21,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4306,2021-07-21,1,1,0,1,4,1,0,0,0,0,0,0,0,1,2021,7,21,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4307,2021-07-22,1,1,0,1,1,0,1,0,0,0,1,0,0,0,2021,7,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4308,2021-07-22,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,7,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4309,2021-07-22,1,1,0,2,1,0,0,0,1,0,1,0,0,0,2021,7,22,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4310,2021-07-22,0,0,0,3,2,0,0,0,0,0,0,0,1,0,2021,7,22,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4311,2021-07-22,1,1,0,3,4,1,0,0,0,0,1,0,0,0,2021,7,22,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4312,2021-07-22,0,0,0,1,5,0,1,0,0,0,0,0,1,0,2021,7,22,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4313,2021-07-22,1,1,0,2,1,1,0,0,0,0,0,1,0,0,2021,7,22,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4314,2021-07-22,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2021,7,22,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4315,2021-07-22,1,1,0,1,4,0,1,0,0,0,1,0,0,0,2021,7,22,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4316,2021-07-22,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2021,7,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4317,2021-07-22,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2021,7,22,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4318,2021-07-22,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2021,7,22,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4319,2021-07-22,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2021,7,22,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4320,2021-07-22,0,0,0,3,4,1,0,0,0,0,0,0,1,0,2021,7,22,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4321,2021-07-23,0,1,0,1,2,1,0,0,0,0,1,0,0,0,2021,7,23,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4322,2021-07-23,0,1,0,1,1,0,0,1,0,0,0,0,0,1,2021,7,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4323,2021-07-23,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,7,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4324,2021-07-23,1,1,0,1,4,0,0,0,0,0,0,1,0,0,2021,7,23,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4325,2021-07-23,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2021,7,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4326,2021-07-24,0,0,0,1,4,0,1,0,0,0,0,1,0,0,2021,7,24,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4327,2021-07-24,1,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,7,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4328,2021-07-24,1,1,0,3,3,0,0,0,0,0,0,0,1,0,2021,7,24,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4329,2021-07-24,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2021,7,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4330,2021-07-24,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,7,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4331,2021-07-24,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2021,7,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4332,2021-07-25,0,0,0,1,6,1,0,0,0,0,1,0,0,0,2021,7,25,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4333,2021-07-25,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2021,7,25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4334,2021-07-25,0,0,0,1,8,0,0,0,0,0,0,0,1,0,2021,7,25,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4335,2021-07-25,1,1,0,1,7,1,0,0,0,0,0,0,1,0,2021,7,25,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4336,2021-07-25,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,7,25,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4337,2021-07-25,0,0,0,3,2,0,0,0,0,1,0,0,1,0,2021,7,25,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4338,2021-07-25,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2021,7,25,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4339,2021-07-25,0,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,7,25,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4340,2021-07-25,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2021,7,25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4341,2021-07-25,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2021,7,25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4342,2021-07-26,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2021,7,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4343,2021-07-25,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,7,25,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4344,2021-07-26,1,1,0,2,4,0,0,0,0,0,0,0,1,0,2021,7,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4345,2021-07-26,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,7,26,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4346,2021-07-26,1,1,0,1,4,0,0,0,0,0,0,0,1,0,2021,7,26,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4347,2021-07-26,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2021,7,26,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4348,2021-07-26,1,1,0,1,3,1,0,0,0,0,0,0,0,1,2021,7,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4349,2021-07-26,0,1,0,2,1,1,0,0,0,0,0,1,0,0,2021,7,26,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4350,2021-07-26,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021,7,26,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4351,2021-07-26,1,1,0,1,5,1,0,0,0,0,0,0,1,0,2021,7,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4352,2021-07-27,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,7,27,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4353,2021-07-27,0,1,0,3,6,1,0,0,0,0,1,0,0,0,2021,7,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4354,2021-07-27,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,7,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4355,2021-07-27,1,1,0,1,2,0,0,0,0,0,1,0,0,0,2021,7,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4356,2021-07-27,1,1,0,1,3,0,0,0,0,0,1,0,0,0,2021,7,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4357,2021-07-28,1,1,0,1,2,0,1,0,0,0,0,0,1,0,2021,7,28,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4358,2021-07-28,1,1,0,1,6,1,0,0,0,0,0,0,1,0,2021,7,28,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4359,2021-07-28,1,1,0,1,1,0,0,0,0,1,0,0,0,1,2021,7,28,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4360,2021-07-28,1,1,0,2,7,0,0,0,0,0,0,1,0,0,2021,7,28,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4361,2021-07-28,1,1,0,2,5,0,0,0,0,0,0,0,1,0,2021,7,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4362,2021-07-28,1,1,0,1,4,0,0,0,0,0,1,0,0,0,2021,7,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4363,2021-07-28,0,0,0,2,3,0,0,0,0,0,0,0,1,0,2021,7,28,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4364,2021-07-29,1,1,0,4,2,0,0,0,0,0,0,0,0,1,2021,7,29,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4365,2021-07-29,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2021,7,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4366,2021-07-29,1,1,0,1,3,1,0,0,0,0,0,1,0,0,2021,7,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4367,2021-07-29,1,1,0,2,1,0,0,0,0,0,0,0,1,0,2021,7,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4368,2021-07-30,1,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,7,30,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4369,2021-07-30,1,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,7,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4370,2021-07-30,1,1,0,1,3,1,0,0,0,0,1,0,0,0,2021,7,30,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4371,2021-07-30,1,1,0,3,3,1,0,0,0,0,0,0,0,1,2021,7,30,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4372,2021-07-30,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2021,7,30,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4373,2021-07-30,0,1,0,2,4,0,0,0,0,0,1,0,0,0,2021,7,30,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4374,2021-07-30,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2021,7,30,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4375,2021-07-30,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2021,7,30,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4376,2021-07-30,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2021,7,30,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4377,2021-07-31,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2021,7,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4378,2021-07-31,0,1,0,2,2,1,0,0,0,0,0,1,0,0,2021,7,31,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4379,2021-07-31,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2021,7,31,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4380,2021-07-31,1,1,0,3,5,0,0,0,0,0,1,0,0,0,2021,7,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4381,2021-07-31,0,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,7,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4382,2021-08-01,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2021,8,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4383,2021-08-01,1,1,0,1,1,0,1,0,0,0,0,0,1,0,2021,8,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4384,2021-08-01,1,1,0,1,3,1,0,0,0,0,1,0,0,0,2021,8,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4385,2021-08-01,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,8,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4386,2021-08-01,0,1,0,2,1,1,0,0,0,0,1,0,0,0,2021,8,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4387,2021-08-01,1,1,0,1,2,0,0,0,0,0,1,0,0,0,2021,8,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4388,2021-08-02,1,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,8,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4389,2021-08-02,0,1,0,1,4,1,0,0,0,0,0,0,1,0,2021,8,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4390,2021-08-02,1,1,0,2,4,0,0,0,0,0,1,0,0,0,2021,8,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4391,2021-08-02,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,8,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4392,2021-08-02,1,1,0,4,2,1,0,0,0,0,0,0,0,1,2021,8,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4393,2021-08-02,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2021,8,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4394,2021-08-02,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,8,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4395,2021-08-02,1,1,0,2,4,1,0,0,0,0,0,1,0,0,2021,8,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4396,2021-08-03,1,1,0,3,2,1,0,0,0,0,0,0,0,1,2021,8,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4397,2021-08-03,1,1,0,3,1,1,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4398,2021-08-03,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4399,2021-08-03,1,1,0,2,1,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4400,2021-08-03,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4401,2021-08-03,1,1,0,1,3,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4402,2021-08-03,1,1,0,1,5,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4403,2021-08-03,1,1,0,2,2,0,0,0,0,1,0,1,0,0,2021,8,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4404,2021-08-03,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2021,8,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4405,2021-08-03,0,0,0,2,5,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4406,2021-08-03,1,1,0,2,1,1,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4407,2021-08-03,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4408,2021-08-04,0,0,0,1,4,1,0,0,0,0,1,0,0,0,2021,8,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4409,2021-08-04,1,1,0,3,1,1,0,0,0,0,1,0,0,0,2021,8,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4410,2021-08-04,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2021,8,4,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4411,2021-08-04,1,1,0,1,2,0,0,0,0,0,1,0,0,0,2021,8,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4412,2021-08-04,1,1,1,3,3,0,0,0,0,0,0,0,1,0,2021,8,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4413,2021-08-04,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2021,8,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
