,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
8026,6,1,1,1,3,1,1,0,0,0,0,1,0,0,0,2022,6,19,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8027,6,1,1,1,2,1,1,0,0,0,0,0,1,0,0,2022,6,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8028,3,0,1,0,3,2,0,0,0,0,0,1,0,0,0,2022,6,19,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,3,0,1,0,1,3,0,0,0,1,0,0,0,1,0,2022,6,19,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8030,3,0,0,0,1,6,0,0,0,1,0,0,0,0,1,2022,6,19,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8031,6,0,1,1,1,1,0,1,0,0,0,0,0,1,0,2022,6,19,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8032,6,1,1,1,3,2,0,0,0,0,0,0,0,0,1,2022,6,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8034,3,1,1,1,1,5,0,1,0,0,0,1,0,0,0,2022,6,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8036,6,1,1,0,3,4,1,0,0,0,0,0,0,1,0,2022,6,19,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8037,3,0,0,0,1,5,0,0,0,0,0,1,0,0,0,2022,6,19,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8038,12,1,1,0,2,1,1,0,0,0,0,0,0,1,0,2022,6,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,6,0,1,0,1,4,0,0,0,0,1,0,0,1,0,2022,6,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8040,3,0,0,1,1,5,0,0,0,0,0,0,1,0,0,2022,6,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8041,6,0,1,0,2,4,1,0,0,0,0,0,0,0,1,2022,6,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8042,12,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022,6,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8043,3,1,1,1,1,3,1,0,0,0,0,1,0,0,0,2022,6,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8044,14,0,0,0,2,1,0,0,0,0,1,0,0,1,0,2022,6,20,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8045,6,0,1,0,1,4,1,0,0,0,0,1,0,0,0,2022,6,20,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8046,3,0,1,0,2,5,1,0,0,0,0,1,0,0,0,2022,6,20,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8047,3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,2022,6,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8048,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2022,6,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8049,14,0,0,0,2,4,0,0,0,0,0,0,0,1,0,2022,6,20,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8050,3,0,0,0,1,4,0,0,0,0,0,0,0,0,1,2022,6,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8051,3,1,1,0,1,4,1,0,0,0,0,1,0,0,0,2022,6,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8052,3,0,0,0,1,3,1,0,0,0,0,0,0,1,0,2022,6,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8053,6,1,1,0,1,6,0,0,0,0,0,0,1,0,0,2022,6,20,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8054,3,0,1,0,1,5,0,0,0,0,0,0,0,1,0,2022,6,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8056,3,0,1,0,1,2,0,0,1,0,0,0,0,1,0,2022,6,20,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8057,12,0,1,0,1,2,0,0,0,0,1,0,0,1,0,2022,6,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8058,14,1,1,0,2,4,0,1,0,0,0,0,0,1,0,2022,6,21,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8059,3,0,1,0,1,2,1,0,0,0,0,1,0,0,0,2022,6,21,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8060,3,0,0,0,1,4,1,0,0,0,0,0,0,1,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8061,3,1,1,1,1,2,0,0,0,0,1,0,1,0,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8064,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2022,6,21,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8065,14,1,1,0,1,1,0,1,0,0,0,0,0,1,0,2022,6,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8067,14,1,1,0,1,3,0,0,0,0,0,0,0,1,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8068,6,1,1,1,3,2,0,0,0,0,0,0,0,1,0,2022,6,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,3,0,1,0,2,2,0,0,1,0,0,0,0,0,1,2022,6,21,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8070,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2022,6,21,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8071,3,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,6,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8072,3,0,1,0,2,3,0,1,0,0,0,0,0,1,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8073,6,1,1,1,2,5,1,0,0,0,0,0,0,1,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8074,3,1,1,1,1,2,1,0,0,0,0,1,0,0,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8075,6,0,0,1,2,3,1,0,0,0,0,0,0,1,0,2022,6,21,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8076,14,0,0,1,3,2,0,0,0,0,0,0,0,0,1,2022,6,21,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,14,1,1,1,3,2,1,0,0,0,0,0,1,0,0,2022,6,21,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8078,6,0,1,1,4,2,1,0,0,0,0,0,0,1,0,2022,6,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8079,3,1,1,0,1,5,0,0,0,0,0,0,1,0,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8080,3,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8081,3,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8082,3,0,1,0,1,2,0,0,0,0,0,1,0,0,0,2022,6,21,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8083,3,0,1,0,1,5,1,0,0,0,0,0,1,0,0,2022,6,21,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8084,14,1,1,0,2,1,1,0,0,0,0,1,0,0,0,2022,6,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8086,14,0,1,1,1,6,0,0,0,0,0,0,1,0,0,2022,6,22,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8087,14,0,0,0,2,4,0,0,1,0,0,0,0,1,0,2022,6,22,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8088,3,0,0,0,2,4,0,0,0,0,0,1,0,0,0,2022,6,22,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8090,12,1,1,1,2,4,0,0,0,0,0,1,0,0,0,2022,6,22,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8091,6,0,1,0,2,3,1,0,0,0,0,1,0,0,0,2022,6,22,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8092,12,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2022,6,22,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8093,6,0,0,1,2,2,0,0,0,0,0,0,0,1,0,2022,6,22,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8095,12,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2022,6,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,3,0,0,0,1,5,1,0,0,0,0,0,0,1,0,2022,6,22,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8098,6,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2022,6,22,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8099,3,0,0,0,1,7,0,0,0,0,0,1,0,0,0,2022,6,22,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8100,12,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2022,6,22,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,6,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2022,6,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8103,3,1,1,1,3,3,0,0,0,0,0,0,1,0,0,2022,6,22,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8104,3,0,1,0,2,5,1,0,0,0,0,1,0,0,0,2022,6,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8105,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,6,23,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8106,6,0,1,0,2,5,1,0,0,0,0,0,0,1,0,2022,6,23,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8108,6,1,1,0,3,4,0,0,0,0,0,0,0,0,1,2022,6,23,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8109,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2022,6,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8110,6,0,0,0,1,4,1,0,0,0,0,0,0,0,1,2022,6,23,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8112,3,0,0,0,3,3,0,0,0,0,0,0,0,1,0,2022,6,23,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8113,3,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2022,6,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8114,3,0,1,0,2,6,0,0,0,0,0,0,0,1,0,2022,6,23,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8115,14,0,1,0,2,4,0,0,0,0,0,0,0,1,0,2022,6,23,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8116,3,1,1,0,2,1,0,0,1,0,0,1,0,0,0,2022,6,23,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8118,12,1,1,0,2,1,1,0,0,0,0,0,0,1,0,2022,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,12,0,1,1,1,4,1,0,0,0,0,0,0,1,0,2022,6,24,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8120,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022,6,24,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8124,3,0,1,0,1,2,0,1,0,0,0,1,0,0,0,2022,6,24,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8125,3,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2022,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8127,6,1,1,1,4,6,0,0,0,0,0,0,0,1,0,2022,6,25,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8129,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,6,25,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8131,3,1,1,1,3,2,0,0,0,0,0,0,0,1,0,2022,6,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8133,14,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2022,6,25,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8135,14,1,1,1,1,5,0,0,0,0,0,1,0,0,0,2022,6,25,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8136,3,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2022,6,25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8137,3,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2022,6,25,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8139,6,1,1,1,2,3,0,0,0,0,0,0,0,0,1,2022,6,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8140,6,1,1,1,2,3,1,0,0,0,0,0,0,1,0,2022,6,26,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8141,6,0,0,1,1,1,1,0,0,0,0,1,0,0,0,2022,6,26,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8142,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,6,26,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8143,12,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,6,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8144,6,0,0,1,2,3,0,0,0,0,0,0,0,1,0,2022,6,26,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8145,3,0,1,0,1,2,1,0,0,0,0,0,1,0,0,2022,6,26,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8146,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,6,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8147,3,0,1,0,1,1,0,0,1,0,0,0,0,1,0,2022,6,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8148,12,0,1,0,2,5,0,0,1,0,0,0,1,0,0,2022,6,26,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8149,14,1,1,1,1,1,1,0,0,0,0,1,0,0,0,2022,6,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8150,6,1,1,0,3,3,1,0,0,0,0,0,0,0,1,2022,6,27,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8151,3,0,0,0,1,5,0,1,0,0,0,0,0,1,0,2022,6,27,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8152,3,0,1,1,1,2,0,0,0,0,0,0,0,1,0,2022,6,27,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8153,6,0,1,1,1,5,1,0,0,0,0,0,0,1,0,2022,6,27,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8154,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2022,6,27,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8156,6,0,0,1,1,3,0,0,0,0,0,1,0,0,0,2022,6,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8157,3,1,1,0,1,4,1,0,0,0,0,0,0,1,0,2022,6,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8158,3,1,1,0,1,2,0,0,0,0,0,0,1,0,0,2022,6,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8159,6,0,0,0,2,3,0,0,0,0,0,0,0,1,0,2022,6,27,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8160,3,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2022,6,27,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8161,14,1,1,0,1,5,1,0,0,0,0,0,0,1,0,2022,6,27,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8162,14,0,1,0,1,5,0,0,0,0,0,0,0,0,1,2022,6,27,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8163,3,0,0,1,1,4,1,0,0,0,0,0,1,0,0,2022,6,27,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8164,3,0,1,0,1,3,0,0,0,0,0,0,1,0,0,2022,6,27,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8165,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2022,6,27,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8166,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2022,6,27,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8167,3,0,0,0,1,4,0,0,0,0,0,1,0,0,0,2022,6,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8168,6,1,1,0,1,6,1,0,0,0,0,0,0,1,0,2022,6,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8169,6,1,1,1,1,3,0,0,1,0,0,0,1,0,0,2022,6,28,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,3,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2022,6,28,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8171,3,0,1,0,2,5,1,0,0,0,0,1,0,0,0,2022,6,28,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8172,6,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2022,6,28,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8173,6,1,1,1,2,4,0,0,0,0,0,0,0,1,0,2022,6,28,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8174,3,0,1,0,1,2,0,0,0,0,0,1,0,0,0,2022,6,28,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8176,3,1,1,0,3,4,0,1,0,0,0,1,0,0,0,2022,6,28,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8177,3,1,1,1,1,2,0,0,0,0,0,0,1,0,0,2022,6,28,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8178,14,1,1,1,1,6,0,0,1,0,0,0,0,1,0,2022,6,28,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8179,12,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2022,6,29,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8180,3,0,1,1,1,2,1,0,0,0,0,0,0,1,0,2022,6,29,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8181,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2022,6,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8182,3,0,1,0,2,2,0,0,0,0,0,1,0,0,0,2022,6,29,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8183,6,0,0,0,4,2,1,0,0,0,0,0,1,0,0,2022,6,29,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8184,3,1,1,0,2,3,1,0,0,0,0,1,0,0,0,2022,6,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8187,12,1,1,1,3,1,1,0,0,0,0,1,0,0,0,2022,6,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8189,3,1,1,1,1,3,0,0,1,0,0,0,0,1,0,2022,6,29,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8190,3,0,1,1,1,2,0,0,0,0,0,0,0,1,0,2022,6,29,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8191,3,0,1,1,1,3,0,0,0,0,0,1,0,0,0,2022,6,29,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8192,6,1,1,1,2,1,1,0,0,0,0,0,0,1,0,2022,6,29,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
