,fecha,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
3162,2020-08-25,1 año,1,1,0,3,3,0,0,0,0,1,0,0,0,1,2020,8,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3163,2020-08-25,3 meses,0,1,0,1,6,1,0,0,0,0,0,1,0,0,2020,8,25,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3164,2020-08-25,3 meses,1,1,0,1,6,0,0,0,0,0,0,0,0,1,2020,8,25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3165,2020-08-25,3 meses,1,1,0,3,3,1,0,0,0,0,0,1,0,0,2020,8,25,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,2020-08-25,1 año,1,1,0,2,2,0,0,0,0,0,0,1,0,0,2020,8,25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,2020-08-25,3 meses,1,1,0,3,2,0,0,0,0,0,0,0,1,0,2020,8,25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,2020-08-26,3 meses,1,1,0,1,3,1,0,0,0,0,0,1,0,0,2020,8,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3169,2020-08-26,1 año,1,0,0,1,4,0,0,0,0,0,0,1,0,0,2020,8,26,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,2020-08-26,3 meses,1,1,0,3,1,1,0,0,0,0,0,0,0,1,2020,8,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3171,2020-08-26,3 meses,1,1,0,3,5,0,1,0,0,0,0,0,1,0,2020,8,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3172,2020-08-26,3 meses,0,1,0,1,3,1,0,0,0,0,0,1,0,0,2020,8,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3173,2020-08-26,3 meses,0,1,0,2,7,1,0,0,0,0,0,1,0,0,2020,8,26,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,2020-08-26,3 meses,1,1,0,1,4,1,0,0,0,0,0,1,0,0,2020,8,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,2020-08-26,6 meses,0,1,0,2,4,0,0,0,0,0,0,1,0,0,2020,8,26,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3176,2020-08-26,3 meses,1,1,0,2,2,0,0,0,0,0,0,1,0,0,2020,8,26,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3177,2020-08-26,Más de 1 año,0,1,0,2,1,1,0,0,0,0,0,0,1,0,2020,8,26,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3178,2020-08-26,6 meses,0,1,0,2,7,1,0,0,0,0,0,1,0,0,2020,8,26,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,2020-08-27,6 meses,1,1,0,1,1,0,1,0,0,0,0,0,0,1,2020,8,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,2020-08-27,3 meses,1,1,0,3,2,1,0,0,0,0,0,0,0,1,2020,8,27,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3181,2020-08-27,6 meses,1,1,0,2,3,0,0,0,0,0,0,0,0,1,2020,8,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,2020-08-27,3 meses,1,1,0,2,1,1,0,0,0,0,0,1,0,0,2020,8,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3183,2020-08-27,3 meses,0,0,0,2,4,1,0,0,0,0,0,1,0,0,2020,8,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3184,2020-08-28,3 meses,1,1,0,1,4,0,0,0,0,0,0,0,0,1,2020,8,28,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3185,2020-08-28,3 meses,1,1,0,2,1,1,0,0,0,0,0,0,0,1,2020,8,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3186,2020-08-28,6 meses,0,0,0,2,3,0,1,0,0,0,0,1,0,0,2020,8,28,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,2020-08-28,3 meses,1,1,0,1,3,0,0,0,0,0,0,1,0,0,2020,8,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3188,2020-08-28,3 meses,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,8,28,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3189,2020-08-28,3 meses,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2020,8,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3190,2020-08-29,3 meses,0,0,0,1,4,1,0,0,0,0,0,1,0,0,2020,8,29,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3191,2020-08-29,3 meses,0,0,0,1,5,0,0,0,0,0,0,1,0,0,2020,8,29,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,2020-08-29,6 meses,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2020,8,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3193,2020-08-29,6 meses,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2020,8,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3194,2020-08-29,3 meses,1,0,0,2,2,0,0,0,0,1,0,0,0,1,2020,8,29,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3195,2020-08-29,Más de 1 año,1,0,0,1,2,0,0,0,1,0,0,0,0,1,2020,8,29,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3196,2020-08-29,3 meses,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2020,8,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3197,2020-08-29,6 meses,1,1,0,1,4,1,0,0,0,0,0,0,0,1,2020,8,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3198,2020-08-29,3 meses,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2020,8,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,2020-08-30,3 meses,1,1,0,1,2,0,0,0,0,1,0,1,0,0,2020,8,30,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3200,2020-08-30,1 año,1,1,0,1,5,1,0,0,0,0,0,0,1,0,2020,8,30,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3201,2020-08-30,Más de 1 año,1,1,0,4,3,0,0,1,0,0,0,1,0,0,2020,8,30,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3202,2020-08-30,1 año,0,0,0,1,2,1,0,0,0,0,0,1,0,0,2020,8,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3203,2020-08-30,3 meses,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2020,8,30,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,2020-08-30,3 meses,1,1,0,1,2,0,1,0,0,0,0,1,0,0,2020,8,30,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3205,2020-08-30,3 meses,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2020,8,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3206,2020-08-31,3 meses,0,1,0,3,2,0,0,0,0,0,0,0,0,1,2020,8,31,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3207,2020-08-31,3 meses,1,1,0,2,2,0,0,0,0,1,0,0,0,1,2020,8,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3208,2020-08-31,3 meses,1,1,0,1,3,0,0,0,0,0,0,0,0,1,2020,8,31,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,2020-08-31,6 meses,0,1,0,1,4,0,0,0,0,1,0,1,0,0,2020,8,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3210,2020-08-31,6 meses,1,1,0,1,3,1,0,0,0,0,0,0,1,0,2020,8,31,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,2020-08-31,3 meses,0,1,0,1,4,0,0,0,0,0,0,0,0,1,2020,8,31,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3212,2020-09-01,1 año,0,1,0,1,1,0,0,1,0,0,0,0,0,1,2020,9,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3213,2020-09-01,3 meses,1,0,0,1,2,0,0,0,0,0,0,1,0,0,2020,9,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,2020-09-01,6 meses,1,1,0,1,1,0,0,1,0,0,0,0,1,0,2020,9,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3215,2020-09-01,3 meses,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2020,9,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,2020-09-01,3 meses,1,1,0,1,3,0,0,0,0,0,0,0,0,1,2020,9,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3217,2020-09-01,6 meses,1,1,0,2,3,0,0,0,0,0,0,0,1,0,2020,9,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3218,2020-09-02,3 meses,1,1,0,2,1,0,0,0,0,0,0,1,0,0,2020,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,2020-09-02,Más de 1 año,1,1,0,4,2,0,0,0,0,0,0,1,0,0,2020,9,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3220,2020-09-02,3 meses,1,1,0,3,2,0,0,0,0,1,0,0,0,1,2020,9,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3221,2020-09-02,6 meses,1,1,0,2,3,1,0,0,0,0,0,0,0,1,2020,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3222,2020-09-02,3 meses,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2020,9,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3223,2020-09-02,3 meses,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2020,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,2020-09-02,3 meses,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2020,9,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3225,2020-09-02,3 meses,1,1,0,2,3,0,0,0,0,1,0,0,0,1,2020,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3226,2020-09-02,6 meses,0,1,0,2,1,0,0,0,0,0,0,1,0,0,2020,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3227,2020-09-02,3 meses,1,1,0,2,1,0,0,0,0,0,0,1,0,0,2020,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3228,2020-09-02,3 meses,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2020,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3229,2020-09-02,1 año,1,1,0,1,6,0,0,0,0,0,0,1,0,0,2020,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3230,2020-09-03,6 meses,1,1,0,1,4,1,0,0,0,0,0,1,0,0,2020,9,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3231,2020-09-03,1 año,1,1,0,2,3,0,0,0,0,0,0,0,0,1,2020,9,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,2020-09-03,3 meses,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2020,9,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3233,2020-09-03,1 año,1,1,0,3,3,1,0,0,0,0,0,0,0,1,2020,9,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,2020-09-03,3 meses,0,1,0,1,2,1,0,0,0,0,0,1,0,0,2020,9,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,2020-09-03,Más de 1 año,1,1,0,2,2,0,0,0,0,0,0,1,0,0,2020,9,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3236,2020-09-04,3 meses,1,1,0,1,2,0,0,0,0,0,0,1,0,0,2020,9,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,2020-09-04,3 meses,1,1,0,1,5,0,0,0,0,0,0,1,0,0,2020,9,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3238,2020-09-04,3 meses,1,1,0,2,1,0,0,0,0,0,0,1,0,0,2020,9,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3239,2020-09-04,Más de 1 año,1,1,0,3,2,0,0,0,0,1,0,0,0,1,2020,9,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3240,2020-09-04,3 meses,1,1,0,1,3,1,0,0,0,0,0,1,0,0,2020,9,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,2020-09-04,3 meses,1,1,0,2,1,1,0,0,0,0,0,1,0,0,2020,9,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3242,2020-09-05,3 meses,1,1,0,2,2,1,0,0,0,0,0,0,0,1,2020,9,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3243,2020-09-05,1 año,1,1,0,1,4,0,0,1,0,0,0,0,1,0,2020,9,5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,2020-09-06,3 meses,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2020,9,6,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,2020-09-06,6 meses,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2020,9,6,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,2020-09-06,Más de 1 año,1,1,0,1,3,0,0,0,0,1,0,1,0,0,2020,9,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,2020-09-06,Más de 1 año,1,1,0,1,2,0,0,0,0,1,0,1,0,0,2020,9,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,2020-09-06,3 meses,0,1,0,1,4,0,0,0,0,0,0,1,0,0,2020,9,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3249,2020-09-06,3 meses,1,1,0,1,4,0,0,0,0,0,0,0,0,1,2020,9,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3250,2020-09-06,3 meses,1,1,0,3,3,1,0,0,0,0,0,1,0,0,2020,9,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,2020-09-06,3 meses,1,1,0,1,4,0,0,1,0,0,0,0,1,0,2020,9,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3252,2020-09-06,1 año,1,1,0,2,3,1,0,0,0,0,0,0,0,1,2020,9,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3253,2020-09-06,6 meses,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2020,9,6,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3254,2020-09-07,3 meses,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2020,9,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3255,2020-09-07,Más de 1 año,1,1,0,2,1,1,0,0,0,0,0,1,0,0,2020,9,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3256,2020-09-07,Más de 1 año,1,1,0,2,3,1,0,0,0,0,0,0,0,1,2020,9,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3257,2020-09-07,6 meses,1,1,0,3,4,1,0,0,0,0,0,1,0,0,2020,9,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3258,2020-09-07,3 meses,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,9,7,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,2020-09-07,6 meses,1,1,0,3,2,0,0,0,0,0,0,1,0,0,2020,9,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3260,2020-09-07,3 meses,0,1,0,1,1,0,1,0,0,0,0,1,0,0,2020,9,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3261,2020-09-07,3 meses,0,1,0,1,2,0,0,0,0,1,0,1,0,0,2020,9,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,2020-09-07,3 meses,1,1,0,1,9,1,0,0,0,0,0,1,0,0,2020,9,7,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,2020-09-07,3 meses,1,1,0,1,4,0,0,0,0,0,0,0,0,1,2020,9,7,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3264,2020-09-07,Más de 1 año,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,9,7,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,2020-09-07,1 año,1,1,0,1,6,0,0,0,0,0,0,0,1,0,2020,9,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3266,2020-09-08,3 meses,0,1,0,1,3,0,0,0,0,0,0,1,0,0,2020,9,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,2020-09-08,3 meses,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2020,9,8,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,2020-09-08,3 meses,1,1,0,3,3,1,0,0,0,0,0,0,0,1,2020,9,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,2020-09-08,3 meses,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2020,9,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3270,2020-09-08,3 meses,0,1,0,1,2,0,0,0,0,0,0,1,0,0,2020,9,8,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3271,2020-09-08,Más de 1 año,1,1,0,2,1,0,0,0,0,1,0,0,0,1,2020,9,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3272,2020-09-08,3 meses,1,1,0,1,3,1,0,0,0,0,0,1,0,0,2020,9,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,2020-09-08,3 meses,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2020,9,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,2020-09-08,3 meses,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2020,9,8,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,2020-09-08,3 meses,0,0,0,1,2,0,0,0,0,1,0,1,0,0,2020,9,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3276,2020-09-08,Más de 1 año,1,0,0,1,2,0,0,1,0,0,0,1,0,0,2020,9,8,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3277,2020-09-08,Más de 1 año,0,0,0,1,2,0,0,1,0,0,0,1,0,0,2020,9,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3278,2020-09-08,6 meses,1,1,0,2,6,0,0,0,0,0,0,1,0,0,2020,9,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3279,2020-09-08,3 meses,1,1,0,1,2,0,0,0,0,0,0,1,0,0,2020,9,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,2020-09-08,1 año,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2020,9,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3281,2020-09-09,6 meses,1,1,0,1,4,1,0,0,0,0,0,1,0,0,2020,9,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3282,2020-09-09,6 meses,1,1,0,2,4,0,0,0,0,1,0,1,0,0,2020,9,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3283,2020-09-10,6 meses,0,1,0,2,3,0,0,0,0,0,0,0,0,1,2020,9,10,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,2020-09-10,3 meses,1,1,0,1,2,0,0,0,0,1,0,1,0,0,2020,9,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3285,2020-09-10,3 meses,0,0,0,2,2,1,0,0,0,0,0,1,0,0,2020,9,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,2020-09-10,6 meses,1,1,0,1,3,1,0,0,0,0,0,0,0,1,2020,9,10,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
